biome * ffffff ffffff ffffff
block 1876 * ff2b2b2b
block 1877 * ff4b6d6f
block 1878 * ff444444
block 1879 * ff33332c
block 1880 * ff444444
block 1881 * ff653b37
block 1882 * ff3f3f4f
block 1883 * ff2b2b2b
block 1884 * ff1a4141
block 1885 * ff41411a
block 1886 * ff444444
block 1887 * ff3f3f4f
block 1888 * ff471e4b
block 1889 * ff362e2d
block 1890 * ff444444
block 1891 * ff444444
block 1892 * ff444444
block 1893 * ff2f2f2f
block 1894 0 ff444444
block 1894 1 ffb3312c
block 1894 2 ff339911
block 1894 3 ff51301a
block 1894 4 ff6666ff
block 1894 5 ff7b2fbe
block 1894 6 ff66ffff
block 1894 7 ffababab
block 1894 8 ff666666
block 1894 9 ffd88198
block 1894 10 ff66ff66
block 1894 11 ffffff66
block 1894 12 ffaaaaff
block 1894 13 ffc354cd
block 1894 14 ffeb8844
block 1894 15 fff0f0f0
block 1895 * ff272727
block 1896 * fff4edd3
block 1897 * ff2a2a2a
block 1898 * ff252525
block 1899 * ff515151
block 1900 * ff3a3a3a
block 1901 * ff858585
block 1902 * ff858585
block 1903 * ff858585
block 1903 0 ff696969
block 1903 1 ff5c5c5c
block 1903 6 ff696969
block 1903 7 ff5c5c5c
block 1903 8 ff696969
block 1903 9 ff5c5c5c
block 1903 14 ff696969
block 1903 15 ff5c5c5c
block 1904 * ff858585
block 1904 8 ff853285
block 1904 9 ff853285
block 1904 10 ff853285
block 1904 11 ff853285
block 1904 12 ff853285
block 1904 13 ff853285
block 1904 14 ff853285
block 1904 15 ff853285
block 1905 * ff858585
block 1906 * ff73730a
block 1907 * ff858585
block 1908 * fffefafa
block 1909 * ff838281
block 1910 * 8f84848c
block 1911 * 8f86868d
block 1912 * ff666666
block 1913 * ff858585
block 1914 * ff392a34
block 1915 * ff194540
block 1916 * ff2c312c
block 1917 0 ffdfdcd4
block 1917 1 ffcdc2cf
block 1917 2 ffc9bcb5
block 1917 3 ffc3c2b9
block 1917 4 ffc1c1bd
block 1917 5 ffc6c2b8
block 1917 6 ffb4b0a4
block 1917 7 ffcabcc0
block 1917 8 ffbfc7b7
block 1917 9 ffbfc7c0
block 1918 * 80349c94
block 1919 * ffa7a5a6
block 1920 * ffa4a4a4
block 1921 * ffa7a5a6
block 1922 0 ffa09998
block 1923 * ff6a6d6e
block 1923 1 ff4a5354
block 1923 2 ff4a5354
block 1923 3 ff4b5758
block 1924 * ff7c007c
block 1925 * ff3e7361
block 1926 * ff000000
block 1926 0 ff3a4753
block 1926 1 ff334d63
block 1927 * ff848381
block 1927 1 db221a2e
block 1928 * ff4d4d4d
block 1929 * 23ac8552
block 1930 * ffab8552
block 1931 * 9f1c2826
block 1932 * ff3d5a45
block 1932 1 ff375e3e
block 1932 2 ff5a746e
block 1932 3 ff4c7d64
block 1933 * 19283d2e
block 1934 * ff201e1e
block 1935 * ff332e25
block 1936 * ff79706e
block 1936 0 ff7f7876
block 1936 1 ff7f7876
block 1936 2 ff7f7876
block 1937 * 54745331
block 1938 0 ff858785
block 1938 1 ff212023
block 1938 2 ff0f1720
block 1938 3 ff9aacaf
block 1938 4 ff8e8f8c
block 1938 5 40a09f9f
block 1938 6 ff7d7c7b
block 1938 7 ff8c8d8a
block 1938 8 ff997640
block 1938 9 ffd0c4a7
block 1938 10 ff7d7f80
block 1938 11 ff384132
block 1938 12 ff1c4740
block 1938 13 ffdcdea6
block 1938 14 ff2e2436
block 1939 0 2ea4a3a3
block 1939 1 52a4a3a3
block 1939 2 62a5a4a4
block 1939 3 43515151
block 1939 4 49d4aa51
block 1939 5 3019191e
block 1939 6 469f9e9e
block 1939 7 2ed5d56e
block 1939 8 4efebff8
block 1939 9 58a5a4a4
block 1939 10 577a7a7a
block 1939 11 bf17141d
block 1940 * ff9b1d42
block 1941 * ff303030
block 1943 0 ffc3c3c4
block 1943 1 ff9c6130
block 1943 2 ff85439f
block 1943 3 ff54759f
block 1943 4 ffa8a834
block 1943 5 ff60921d
block 1943 6 ffb16780
block 1943 7 ff3a3a3a
block 1943 8 ff757575
block 1943 9 ff3e6070
block 1943 10 ff603782
block 1943 11 ff2c3d80
block 1943 12 ff4a3a29
block 1943 13 ff4c5d2b
block 1943 14 ff6c2a2b
block 1943 15 ff131313
block 1944 0 ffc5c5c6
block 1944 1 ff9d6230
block 1944 2 ff8743a0
block 1944 3 ff5476a0
block 1944 4 ffa9a934
block 1944 5 ff61931e
block 1944 6 ffb36881
block 1944 7 ff3a3a3b
block 1944 8 ff767676
block 1944 9 ff3f6172
block 1944 10 ff613784
block 1944 11 ff2c3d81
block 1944 12 ff4b3a29
block 1944 13 ff4d5e2c
block 1944 14 ff6d2b2b
block 1944 15 ff131313
block 1945 0 ff767677
block 1945 1 ff5e3b1d
block 1945 2 ff502860
block 1945 3 ff324660
block 1945 4 ff65651f
block 1945 5 ff3a5812
block 1945 6 ff6b3e4d
block 1945 7 ff232323
block 1945 8 ff464647
block 1945 9 ff253a44
block 1945 10 ff3a214f
block 1945 11 ff1a254d
block 1945 12 ff2d2319
block 1945 13 ff2e381a
block 1945 14 ff41191a
block 1945 15 ff0b0b0b
block 1946 0 ffdcdcdd
block 1946 1 ffb06e36
block 1946 2 ff964bb3
block 1946 3 ff5e84b3
block 1946 4 ffbdbd3a
block 1946 5 ff6ca421
block 1946 6 ffc87490
block 1946 7 ff414141
block 1946 8 ff848484
block 1946 9 ff466c7f
block 1946 10 ff6c3e93
block 1946 11 ff324590
block 1946 12 ff54412e
block 1946 13 ff566931
block 1946 14 ff7a3030
block 1946 15 ff151515
block 1947 0 fff1f1f2
block 1947 1 ffc0783b
block 1947 2 ffa553c4
block 1947 3 ff6790c4
block 1947 4 ffcfcf40
block 1947 5 ff77b425
block 1947 6 ffdb7f9e
block 1947 7 ff474748
block 1947 8 ff909091
block 1947 9 ff4d778b
block 1947 10 ff7744a1
block 1947 11 ff364b9e
block 1947 12 ff5c4733
block 1947 13 ff5e7336
block 1947 14 ff863435
block 1947 15 ff171717
block 1948 0 ff505051
block 1948 1 ff402814
block 1948 2 ff361b41
block 1948 3 ff223041
block 1948 4 ff454515
block 1948 5 ff273b0c
block 1948 6 ff482a35
block 1948 7 ff171718
block 1948 8 ff303030
block 1948 9 ff19272e
block 1948 10 ff271636
block 1948 11 ff121935
block 1948 12 ff1e1711
block 1948 13 ff1f2612
block 1948 14 ff2c1111
block 1948 15 ff070707
block 1949 0 ff7e7e7f
block 1949 1 ff643f1f
block 1949 2 ff562b67
block 1949 3 ff364b67
block 1949 4 ff6c6c21
block 1949 5 ff3e5e13
block 1949 6 ff724253
block 1949 7 ff252525
block 1949 8 ff4b4b4c
block 1949 9 ff283e49
block 1949 10 ff3e2354
block 1949 11 ff1c2753
block 1949 12 ff30251a
block 1949 13 ff313c1c
block 1949 14 ff461b1b
block 1949 15 ff0c0c0c
block 1950 0 ff848485
block 1950 1 ff694220
block 1950 2 ff5a2d6b
block 1950 3 ff384f6b
block 1950 4 ff717123
block 1950 5 ff416214
block 1950 6 ff784557
block 1950 7 ff272727
block 1950 8 ff4f4f4f
block 1950 9 ff2a414c
block 1950 10 ff412558
block 1950 11 ff1e2957
block 1950 12 ff32271c
block 1950 13 ff333f1d
block 1950 14 ff491c1d
block 1950 15 ff0c0c0d
block 1951 0 ffc1c1c2
block 1951 1 ff9a602f
block 1951 2 ff84429d
block 1951 3 ff53739d
block 1951 4 ffa6a633
block 1951 5 ff5f901d
block 1951 6 ffaf667f
block 1951 7 ff393939
block 1951 8 ff737374
block 1951 9 ff3e5f6f
block 1951 10 ff5f3681
block 1951 11 ff2b3c7f
block 1951 12 ff4a3929
block 1951 13 ff4b5c2b
block 1951 14 ff6b2a2a
block 1951 15 ff121213
block 1952 0 ff848485
block 1952 1 ff694220
block 1952 2 ff5a2d6b
block 1952 3 ff384f6b
block 1952 4 ff717123
block 1952 5 ff416214
block 1952 6 ff784557
block 1952 7 ff272727
block 1952 8 ff4f4f4f
block 1952 9 ff2a414c
block 1952 10 ff412558
block 1952 11 ff1e2957
block 1952 12 ff32271c
block 1952 13 ff333f1d
block 1952 14 ff491c1d
block 1952 15 ff0c0c0d
block 1953 0 ff181819
block 1953 1 ff130c06
block 1953 2 ff100814
block 1953 3 ff0a0e14
block 1953 4 ff141406
block 1953 5 ff0b1103
block 1953 6 ff150c10
block 1953 7 ff070707
block 1953 8 ff0e0e0f
block 1953 9 ff070b0e
block 1953 10 ff0b0610
block 1953 11 ff050710
block 1953 12 ff090705
block 1953 13 ff090b05
block 1953 14 ff0d0505
block 1953 15 ff020202
block 1954 0 ff373738
block 1954 1 ff2c1b0d
block 1954 2 ff25122d
block 1954 3 ff17212d
block 1954 4 ff2f2f0e
block 1954 5 ff1b2908
block 1954 6 ff321d24
block 1954 7 ff101010
block 1954 8 ff212121
block 1954 9 ff111b20
block 1954 10 ff1b0f25
block 1954 11 ff0c1124
block 1954 12 ff15100b
block 1954 13 ff151a0c
block 1954 14 ff1e0c0c
block 1954 15 ff050505
block 1955 0 ff1a1a1b
block 1955 1 ff140d06
block 1955 2 ff110815
block 1955 3 ff0b0f15
block 1955 4 ff161607
block 1955 5 ff0c1304
block 1955 6 ff170d11
block 1955 7 ff070708
block 1955 8 ff0f0f10
block 1955 9 ff080c0f
block 1955 10 ff0c0712
block 1955 11 ff050811
block 1955 12 ff090705
block 1955 13 ff0a0c06
block 1955 14 ff0e0505
block 1955 15 ff020202
block 1956 0 ff767775
block 1956 1 ff60615f
block 1956 2 ff4b4b4b
block 1956 3 ff373737
block 1956 4 ff262626
block 1956 5 ff171717
block 1956 6 ff0b0b0c
block 1956 7 ff030304
block 1956 8 ff5a4026
block 1956 9 ff4a3420
block 1956 10 ff392919
block 1956 11 ff2a1e13
block 1956 12 ff5c5f63
block 1956 13 ff4b4d51
block 1956 14 ffc5b89d
block 1956 15 ffa19780
block 1957 * ffe5c164
block 1957 0 ff838383
block 1957 2 ff838383
block 1957 3 ff838383
block 1957 4 ff838383
block 1957 5 ff838383
block 1957 7 ffdbbc76
block 1958 0 ffffffff
block 1958 1 ffff7f00
block 1958 2 ffff00ff
block 1958 3 ff007fd8
block 1958 4 ffffff00
block 1958 5 ff00ff00
block 1958 6 ffff99a5
block 1958 7 ff7f7f7f
block 1958 8 ffcccccc
block 1958 9 ff00ffff
block 1958 10 ffb233ff
block 1958 11 ff0000ff
block 1958 12 ff7f3300
block 1958 13 ff009900
block 1958 14 ffff0000
block 1958 15 ff000000
block 1959 * ff3e593f
block 1960 * ff565930
block 1961 * ffdcdbd9
block 1961 1 ffd7d7d4
block 1962 * ff2a2e35
block 1962 0 ff352b2a
block 1962 1 ff393939
block 1962 2 ff352b2a
block 1962 3 ff352b2a
block 1962 4 ff352b2a
block 1962 5 ff352b2a
block 1962 7 ff393939
block 1962 12 ff35332a
block 1962 13 ff241f0c
block 1962 14 ff35332a
block 1962 15 ff35332a
block 1963 * ff2b3029
block 1963 1 c3393939
block 1963 6 ff2e363c
block 1963 7 c3393939
block 1963 8 ff2e363c
block 1963 9 ff2e363c
block 1963 10 ff2e363c
block 1963 11 ff2e363c
block 1963 12 ff35332a
block 1963 13 ff35332a
block 1963 14 ff35332a
block 1963 15 ff35332a
block 1964 * 6f636361
block 1965 * 6f636361
block 1966 * ff6f4f2f
block 1966 0 ff391c2d
block 1966 1 ff391c2d
block 1966 2 ff4e7f0a
block 1966 3 ff4e7f0a
block 1967 * c3525252
block 1967 1 c3525261
block 1967 2 c3835548
block 1967 4 c3525261
block 1967 5 c3835548
block 1967 7 c3525261
block 1967 8 c3835548
block 1967 10 c3525261
block 1967 11 c3835548
block 1967 13 c3525261
block 1967 14 c3835548
block 1968 * ff8a8a8a
block 1969 * ffaad0df
block 1970 * ffe5c368
block 1971 * ffb29260
block 1971 0 ffb3936d
block 1971 6 ffb3936d
block 1971 12 ffb3936d
block 1972 * ff463d36
block 1973 * ff1e2a2b
block 1973 1 ff21332d
block 1974 * 2f2f3f3a
block 1975 * ff8e6363
block 1976 * ff8e8e8e
block 1976 1 ff424242
block 1977 0 df6f6f6d
block 1977 1 df0d0f76
block 1977 2 df852f26
block 1977 3 df1a503f
block 1977 4 df975b11
block 1977 5 df7c8680
block 1977 6 df3e277c
block 1977 7 df16646b
block 1977 8 df664d3a
block 1977 9 dfbd4ea6
block 1977 10 df665c39
block 1977 11 df606c6b
block 1978 0 ff4c4a45
block 1978 1 ff161368
block 1978 2 ff62080f
block 1978 3 ff153f38
block 1978 4 ff691b0d
block 1978 5 ffbbbbbb
block 1978 6 ff331366
block 1978 7 ff3177b6
block 1978 8 ff853c28
block 1978 9 ffb42332
block 1978 10 ff39305c
block 1978 11 ff676c63
block 1979 0 ff4b4a47
block 1979 1 ff1a1859
block 1979 2 ff5d0e10
block 1979 3 ff193a31
block 1979 4 ff5f1f10
block 1979 5 ffa1a09d
block 1979 6 ff311757
block 1979 7 ff2f6496
block 1979 8 ff803d27
block 1979 9 ff9b252e
block 1979 10 ff3a3149
block 1979 11 ff666a5d
block 1980 * ff272727
block 1980 2 ff372b41
block 1980 3 ff372b41
block 1981 * 72d8f8fe
block 1981 0 83d1f7fe
block 1981 2 b7181414
block 1981 3 9bd0f7fe
block 1981 4 7bcff7fe
block 1981 5 e3171414
block 1981 6 83d1f7fe
block 1981 8 b7181414
block 1981 9 9bd0f7fe
block 1981 10 7bcff7fe
block 1981 11 e3171414
block 1981 12 83d1f7fe
block 1981 14 b7181414
block 1981 15 9bd0f7fe
block 1982 * 3b000000
block 1982 3 ff3f4545
block 1982 6 ff1e1a2b
block 1982 8 ff3f4545
block 1982 11 ff4e4e4e
block 1982 12 ff505050
block 1982 14 ff252525
block 1982 15 af888a89
block 1983 * 3b000000
block 1983 3 ff3f4545
block 1983 6 ff1e1a2b
block 1983 8 ff3f4545
block 1983 11 ff4e4e4e
block 1983 12 ff505050
block 1983 14 ff252525
block 1983 15 af888a89
block 1985 * ff8f7070
block 1985 0 ff949799
block 1985 1 ff9aaab4
block 1985 2 ff3b3b3b
block 1985 3 ff1e1a2b
block 1985 5 ffc1b5ac
block 1985 6 ffd5967a
block 1986 * ff706c83
block 1987 * ff2e2216
block 1988 * ff181818
block 1989 * ff4e5050
block 1989 2 ff4c4e4e
block 1989 3 ff505252
block 1989 4 ff4d4e4f
block 1989 5 ff505252
block 1990 * ff5c0402
block 1991 * ff4d4c4c
block 1991 1 ff606060
block 1991 2 ff606060
block 1991 5 ff606060
block 1991 6 ff606060
block 1991 9 ff606060
block 1991 10 ff606060
block 1991 13 ff606060
block 1991 14 ff606060
block 1992 * ff1e1a2b
block 1993 * b121c93f
block 1994 * b19111c5
block 1995 * b1ff4d4d
block 1996 * ffaf997b
block 1997 * ffad9676
block 1998 * ff9d952b
block 1999 * ffa28d66
block 2000 * ffa28d66
block 2001 * ffaf9d78
block 2002 * ffaf997b
block 2003 * ffaf997b
block 2004 * ffa6916f
block 2005 * ffa49467
block 2006 0 ffe7eaf8
block 2006 1 ffe7eaf8
block 2007 * ffc0baa1
block 2008 * ffa7b0c1
block 2009 * ffbecbb1
block 2010 * ff525558
block 2011 * ff5e5858
block 2012 * ffedcd81
block 2013 * ffba8873
block 2014 * ff84646b
block 2015 * ffd1c7c1
block 2016 * ffcfc7c7
block 2017 * ffd1cecc
block 2018 * ff4f4e48
block 2019 * ffc1b8ac
block 2020 * ffa48c71
block 2021 * ff72818a
block 2022 * ff867269
block 2023 * ccffdaff
block 2024 * cce4dffa
block 2025 * fff8e0ce
block 2026 * f5130800
block 2027 * 34000000
block 2028 * 68a6fe4e
block 2029 * b1246d6d
block 2030 * b1246d6d
block 2031 * da594eff
block 2032 * f5f9f0ce
block 2033 * f5cdfad4
block 2034 * 7bfff3d4
block 2035 * f540291c
block 2036 * fff5f5f5
block 2037 * 68acacac
block 2038 * 340030d4
block 2039 * ffff349d
block 2040 * 68a6fe4e
block 2041 * bdf7f94b
block 2042 * ffebffc1
block 2044 * 34008b31
block 2045 * 34000000
block 2046 * 3400718c
block 2047 * b1dcedc2
block 2048 * b172ebf3
block 2049 * fee7eee8
block 2050 * b1ffc034
block 2051 * b1ffebc1
block 2052 * b100473e
block 2053 * b1ff8637
block 2054 * ffefeff2
block 2055 * b1ccc268
block 2056 * b100c88f
block 2057 * b1cccccc
block 2058 * b136ff43
block 2059 * b135bfff
block 2060 * ffefe3c2
block 2061 * ffffffea
block 2062 * ffffffea
block 2063 * ffffffea
block 2064 * ffffffea
block 2065 * ffffffea
block 2066 * ffffce76
block 2067 * ffffdf87
block 2068 * 68ff994f
block 2069 * 34c1a28c
block 2070 * caff6a00
block 2071 * b1e6df9e
block 2072 * ffaec3cc
block 2074 * 2e313131
block 2075 * 2e313131
block 2076 * ffbdbfc5
block 2077 * ff4b5057
block 2078 * ff768398
block 2079 * ff8091a5
block 2080 * 3b5bb4fe
block 2081 * ff632e25
block 2082 * ffe0e8ee
block 2083 * ff632e25
block 2084 * ff632e25
block 2085 * ff632e25
block 2086 * ff632e25
block 2087 * ffbdbfc5
block 2088 * ff768398
block 2089 * ff632e25
block 2090 * ff768398
block 2091 * ff768398
block 2092 * ff768398
block 2093 * ff666d76
block 2094 * ff632e25
block 2095 * ff632e25
block 2096 * ff632e25
block 2097 * ff768398
block 2098 * ff632e25
block 2099 * ff632e25
block 2100 * ff632e25
block 2101 * ff632e25
block 2102 * ff632e25
block 2103 * ff632e25
block 2104 * ff632e25
block 2105 * ff632e25
block 2106 * ff632e25
block 2107 * ff632e25
block 2108 * ff696a6b
block 2109 * ff632e25
block 2110 * 3bfe9859
block 2111 * ff998381
block 2112 * ff632e25
block 2113 * ffcdd9da
block 2114 * ffb2b2b2
block 2115 * ff9b9b9b
block 2116 * ff9b9b9b
block 2117 * ffe3e6e7
block 2118 * ff8da7d7
block 2119 * 9e0b0e78
block 2120 * 710e1138
block 2121 * ffdcdee7
block 2122 * 4d70b6c9
block 2123 * ffff5218
block 2124 * ff926e50
block 2125 * ff926e50
block 2126 * a567311c
block 2127 * ffe9e9e9
block 2128 * ffecc07c
block 2129 * ffcdd9da
block 2130 * ff868686
block 2131 * 4d70b6c9
block 2132 * e7ecd71c
block 2133 * e7f8c162
block 2134 * e73bc1ee
block 2135 * e7d1cc2d
block 2136 * f3222222
block 2137 * e7e69201
block 2138 * ff818181
block 2139 * ff818181
block 2140 * ff818181
block 2141 * ff818181
block 2142 * 561e1e1e
block 2142 0 ff444444
block 2142 1 ff444444
block 2142 2 ff444444
block 2142 3 ff444444
block 2142 4 ff444444
block 2142 5 ff444444
block 2143 * ff444444
block 2144 * 0a4e7322
block 2144 0 044b731f
block 2144 2 15537126
block 2144 3 2d5f742c
block 2144 4 4662782e
block 2144 5 5c63792e
block 2144 6 6566752d
block 2144 7 044b731f
block 2144 9 15537126
block 2144 10 2d5f742c
block 2144 11 4662782e
block 2144 12 5c63792e
block 2144 13 6566752d
block 2144 14 6566752d
block 2145 * 0a356e23
block 2145 0 04336e21
block 2145 2 15396b27
block 2145 3 2d416e2d
block 2145 4 4643712f
block 2145 5 5c43732f
block 2145 6 65426d2e
block 2145 7 04336e21
block 2145 9 15396b27
block 2145 10 2d416e2d
block 2145 11 4643712f
block 2145 12 5c43732f
block 2145 13 65426d2e
block 2145 14 65426d2e
block 2146 * 0a20401c
block 2146 0 041e3f19
block 2146 2 15243f20
block 2146 3 2d283f25
block 2146 4 46294226
block 2146 5 5c294225
block 2146 6 65253a23
block 2146 7 041e3f19
block 2146 9 15243f20
block 2146 10 2d283f25
block 2146 11 46294226
block 2146 12 5c294225
block 2146 13 65253a23
block 2146 14 65253a23
block 2147 * 0a685f16
block 2147 0 04655c14
block 2147 2 156e5e1a
block 2147 3 268b6f1e
block 2147 4 46856d1e
block 2147 5 5c866e1d
block 2147 6 658b651a
block 2147 7 04655c14
block 2147 9 156e5e1a
block 2147 10 268b6f1e
block 2147 11 46856d1e
block 2147 12 5c866e1d
block 2147 13 658b651a
block 2147 14 658b651a
block 2148 * 0a23504e
block 2148 0 04214f4a
block 2148 2 15274e53
block 2148 3 2d2b4e61
block 2148 4 462d5163
block 2148 5 5c2d5264
block 2148 6 652b4b68
block 2148 7 04214f4a
block 2148 9 15274e53
block 2148 10 2d2b4e61
block 2148 11 462d5163
block 2148 12 5c2d5264
block 2148 13 652b4b68
block 2148 14 652b4b68
block 2149 * 6559426e
block 2149 0 0442474e
block 2149 1 0a454852
block 2149 2 15494657
block 2149 3 2d544666
block 2149 4 46574969
block 2149 5 5c57496a
block 2149 7 0442474e
block 2149 8 0a454852
block 2149 9 15494657
block 2149 10 2d544666
block 2149 11 46574969
block 2149 12 5c57496a
block 2149 15 0a454852
block 2150 * 0a2a7c55
block 2150 0 04277c51
block 2150 2 152d7a5a
block 2150 3 2d33806a
block 2150 4 4635836d
block 2150 5 5c35856e
block 2150 6 65338171
block 2150 7 04277c51
block 2150 9 152d7a5a
block 2150 10 2d33806a
block 2150 11 4635836d
block 2150 12 5c35856e
block 2150 13 65338171
block 2150 14 65338171
block 2151 * 654e664b
block 2151 0 043d6937
block 2151 1 0a3f693a
block 2151 2 1543673e
block 2151 3 2d4c6948
block 2151 4 464e6c4a
block 2151 5 5c4f6d4a
block 2151 7 043d6937
block 2151 8 0a3f693a
block 2151 9 1543673e
block 2151 10 2d4c6948
block 2151 11 464e6c4a
block 2151 12 5c4f6d4a
block 2151 15 0a3f693a
block 2152 * 0a6b765d
block 2152 0 0468765b
block 2152 2 15727868
block 2152 3 2d88827e
block 2152 4 468c8682
block 2152 5 5c8e8884
block 2152 6 6595878c
block 2152 7 0468765b
block 2152 9 15727868
block 2152 10 2d88827e
block 2152 11 468c8682
block 2152 12 5c8e8884
block 2152 13 6595878c
block 2152 14 6595878c
block 2153 * 65a0bd1c
block 2153 0 047db719
block 2153 1 0a7fb41b
block 2153 2 1584b31e
block 2153 3 2d96ba1e
block 2153 4 4696ba1f
block 2153 5 5c98bc1e
block 2153 7 047db719
block 2153 8 0a7fb41b
block 2153 9 1584b31e
block 2153 10 2d96ba1e
block 2153 11 4696ba1f
block 2153 12 5c98bc1e
block 2153 15 0a7fb41b
block 2154 * 0a767c16
block 2154 0 04727c14
block 2154 2 157c7b1a
block 2154 3 2d91821c
block 2154 4 4694861d
block 2154 5 5c95881d
block 2154 6 659c851b
block 2154 7 04727c14
block 2154 9 157c7b1a
block 2154 10 2d91821c
block 2154 11 4694861d
block 2154 12 5c95881d
block 2154 13 659c851b
block 2154 14 659c851b
block 2155 * 0a408813
block 2155 0 043c8711
block 2155 2 15448717
block 2155 3 2d519218
block 2155 4 46549619
block 2155 5 5c549819
block 2155 6 65579716
block 2155 7 043c8711
block 2155 9 15448717
block 2155 10 2d519218
block 2155 11 46549619
block 2155 12 5c549819
block 2155 13 65579716
block 2155 14 65579716
block 2156 * 65a7c2a3
block 2156 0 047ab074
block 2156 1 0a7eb077
block 2156 2 1584af7f
block 2156 3 2d9aba95
block 2156 4 469dbe98
block 2156 5 5c9ec09a
block 2156 7 047ab074
block 2156 8 0a7eb077
block 2156 9 1584af7f
block 2156 10 2d9aba95
block 2156 11 469dbe98
block 2156 12 5c9ec09a
block 2156 15 0a7eb077
block 2157 * 0a52916b
block 2157 0 044f9267
block 2157 2 15568f71
block 2157 3 2d619484
block 2157 4 46639787
block 2157 5 5c649988
block 2157 6 6567968f
block 2157 7 044f9267
block 2157 9 15568f71
block 2157 10 2d619484
block 2157 11 46639787
block 2157 12 5c649988
block 2157 13 6567968f
block 2157 14 6567968f
block 2158 * ff818181
block 2159 * ff818181
block 2160 * ff818181
block 2161 * 561e1e1e
block 2161 0 ff444444
block 2161 1 ff444444
block 2161 2 ff444444
block 2161 3 ff444444
block 2161 4 ff444444
block 2161 5 ff444444
block 2162 * ff818181
block 2163 * ff818181
block 2164 * ff818181
block 2165 * ff818181
block 2166 * ff818181
block 2167 * ff818181
block 2168 * ff818181
block 2169 * ff818181
block 2170 * ff818181
block 2171 * ff676767
block 2172 * ff818181
block 2173 * ff818181
block 2174 * ff818181
block 2175 * ff78976d
block 2176 * ff818181
block 2177 * ffc3c9d1
block 2178 * ff818181
block 2179 * ff818181
block 2180 * fff1e6c4
block 2181 * ff818181
block 2182 * ff818181
block 2183 * ff818181
block 2184 * ff818181
block 2185 * ff818181
block 2187 * ff818181
block 2188 * ff818181
block 2189 * ff6c6a6a
block 2190 * ff818181
block 2191 * ff818181
block 2192 * ff818181
block 2193 * ff818181
block 2195 * ff818181
block 2196 * ff818181
block 2197 * ff818181
block 2198 * ff818181
block 2199 * ff818181
block 2200 * ff818181
block 2204 * ffb29260
block 2205 0 ff9e9e9e
block 2205 1 ffe6c468
block 2205 2 ffaad0df
block 2205 3 ffc78c4d
block 2205 4 ff76959f
block 2205 5 2d161616
block 2205 6 ff171718
block 2205 7 ff5f4832
block 2206 * 02fdfdfd
block 2207 * ffc977ef
block 2207 0 ff616161
block 2207 1 ff6e6e5f
block 2207 2 ff746d54
block 2207 3 ff616161
block 2207 4 ffa7b4c5
block 2207 5 ffbb8d6c
block 2207 11 ff667295
block 2207 12 ff667297
block 2209 * ffb66a45
block 2210 * ffd6cd9e
block 2211 * ff4f3823
block 2212 * ffb49379
